gender,age,ed,retire,income,creddebt,othdebt,default,marital,homeown
0,48,14,0,22,0.02992,1.73008,0,1,0
1,34,11,0,23,1.06536,1.69464,0,0,1
1,75,16,1,14,0.26334,2.04666,0,1,1
1,35,19,0,60,1.2474,4.6926,1,1,1
0,19,11,0,19,0.698516,1.220484,0,0,1
1,22,14,0,25,0.6264,1.1736,1,1,0
0,21,15,0,44,1.29646,2.35554,1,0,0
0,63,15,0,103,0.999306,9.197694,0,1,1
1,62,14,0,62,1.089774,4.676226,0,0,1
0,35,10,0,35,0.28784,0.83216,0,1,1
0,54,14,0,78,0.052884,0.181116,0,0,0
1,78,21,1,49,4.458314,5.047686,0,0,0
0,34,18,0,49,1.250529,5.658471,1,0,0
1,67,15,0,63,2.486484,2.427516,0,1,1
1,27,17,0,21,0.16107,0.38493,0,0,0
1,34,12,0,41,1.636351,2.750649,1,0,1
1,24,14,0,32,0.55536,2.29264,1,1,0
0,27,16,0,29,1.778019,1.324981,1,0,1
1,34,19,0,62,1.777912,4.856088,1,0,1
1,34,17,0,22,0.63492,3.43508,1,1,1
0,63,11,0,70,1.86396,4.01604,0,0,1
1,50,10,0,31,1.337402,1.948598,0,1,1
0,19,12,0,25,1.493625,1.131375,1,0,1
1,21,16,0,39,1.472328,4.611672,1,1,1
0,64,19,0,66,1.129524,4.546476,0,1,1
1,20,12,0,22,1.064316,0.387684,0,0,1
0,29,18,0,59,0.783756,2.402244,0,1,1
0,56,11,0,56,0.52192,1.71808,0,0,1
0,21,12,0,22,0.796928,2.019072,1,0,1
0,36,18,0,97,2.281149,1.501851,1,0,1
1,25,20,0,38,0.0589,0.3211,1,1,1
0,70,16,1,22,0.94468,3.23532,0,0,1
1,27,18,0,17,0.822188,1.098812,1,1,0
0,76,12,1,21,0.473298,0.765702,0,1,1
1,47,16,0,31,0.37975,1.17025,0,0,0
0,51,19,0,54,1.238544,8.913456,0,0,1
0,69,10,1,12,0.8136,0.9864,0,0,1
0,24,9,0,15,0.1815,0.5685,1,1,1
1,66,17,0,34,1.037136,2.124864,0,0,0
1,34,16,0,28,0.22344,0.75656,0,1,1
1,78,17,1,79,2.43162,3.57238,0,0,1
1,31,14,0,40,6.03756,5.12244,1,1,1
1,31,12,0,24,1.504704,1.759296,1,1,1
0,28,12,0,21,0.37485,1.20015,1,0,1
1,73,14,1,14,0.206388,0.549612,0,1,0
1,46,18,0,69,1.485432,5.690568,0,1,0
0,24,17,0,28,0.312816,1.815184,0,0,1
1,30,16,0,19,0.445588,2.271412,1,0,1
0,78,17,1,11,0.307197,0.649803,0,1,0
0,42,17,0,45,1.59867,6.77133,1,1,1
1,70,13,1,9,0.456624,0.902376,0,0,1
1,57,19,0,26,0.468026,0.753974,0,1,1
0,42,17,0,142,9.503208,9.240792,1,1,1
1,26,19,0,25,1.4529,2.8971,1,1,1
0,56,15,0,105,2.663325,6.681675,0,0,1
0,18,13,0,19,0.661599,2.359401,1,1,0
1,37,8,0,19,1.459276,5.456724,1,0,1
0,37,12,0,36,0.0558,1.7442,0,1,1
0,48,19,0,96,0.76752,5.47248,0,1,1
1,22,15,0,45,0.251505,2.853495,0,0,0
0,30,19,0,45,0.690525,1.784475,1,0,1
0,64,17,0,61,4.515525,6.159475,0,0,1
1,25,10,0,18,0.82485,0.34515,1,1,1
0,26,11,0,28,0.860664,5.243336,1,0,0
1,35,11,0,40,0.11088,2.52912,0,1,1
1,39,20,0,58,4.258128,5.079872,1,1,0
1,75,12,1,21,0.056889,0.384111,0,0,0
0,74,10,1,9,0.379674,1.753326,0,0,0
1,24,12,0,24,0.56628,2.86572,1,0,0
1,68,12,1,9,0.253575,0.187425,0,1,1
0,25,16,0,21,3.69873,2.28627,1,1,0
1,67,15,1,11,0.22275,0.37125,0,0,0
0,31,17,0,50,0.9646,4.3354,0,0,1
0,22,12,0,15,2.90667,0.94833,1,1,0
1,55,13,0,185,11.936755,8.968245,1,1,1
0,48,20,0,212,10.44736,19.23264,1,1,1
1,32,14,0,29,1.196076,1.239924,1,0,1
1,27,14,0,37,1.191918,2.175082,1,1,1
1,49,14,0,53,2.34366,6.40134,1,1,0
1,41,22,0,40,4.24424,3.03576,1,0,0
1,30,17,0,40,2.07648,2.96352,1,0,0
0,36,11,0,71,4.38496,6.97504,1,0,1
1,36,16,0,45,3.1374,4.4226,1,1,0
1,72,10,0,59,2.825569,2.071431,0,1,0
0,35,14,0,29,1.308045,1.388955,1,1,1
1,19,14,0,13,0.193856,2.835144,1,0,0
0,73,10,1,9,0.150822,0.362178,0,0,0
0,30,20,0,74,2.82532,3.98268,1,1,1
0,29,21,0,62,0.265608,0.602392,1,0,1
1,29,13,0,31,1.499749,1.631251,1,1,0
0,21,8,0,18,0.93969,3.83031,1,0,0
0,45,13,0,54,0.381348,0.806652,0,0,1
1,73,14,1,26,0.35685,1.22915,0,0,0
0,53,17,0,80,0.776,0.824,0,0,1
0,23,18,0,60,1.2636,6.8364,1,1,1
1,58,16,0,198,12.296394,12.849606,1,0,1
0,44,15,0,121,10.309684,33.008316,1,0,1
0,75,14,1,11,0.41184,0.90816,0,1,1
1,30,8,0,28,0.341544,0.190456,0,0,0
1,63,18,0,41,0.520864,0.135136,0,0,1
1,44,18,0,34,2.514606,0.511394,0,1,1
1,38,18,0,37,1.513892,5.627108,1,1,0
0,50,14,0,70,2.40828,10.75172,0,1,1
0,54,16,0,55,1.34354,2.06646,0,1,1
0,52,18,0,995,67.49085,141.45915,1,0,1
1,56,20,0,296,7.655744,28.456256,0,0,1
0,62,16,0,55,1.960695,6.454305,0,1,0
0,49,19,0,116,2.721128,5.862872,0,1,1
1,73,12,0,21,1.214514,2.187486,0,1,1
1,58,18,0,77,1.460844,10.320156,0,0,0
1,48,11,0,44,0.725208,1.078792,0,0,0
1,19,14,0,14,0.15841,0.27559,0,1,1
0,46,19,0,45,0.87084,9.74916,0,1,1
0,61,13,0,180,13.8852,11.3148,1,1,1
0,47,14,0,53,3.295434,3.541566,0,0,1
1,38,21,0,45,1.63152,3.00348,0,0,0
0,77,15,1,26,0.965328,2.128672,0,1,1
1,57,12,0,35,0.53704,0.44296,0,0,0
1,52,12,0,98,2.900408,6.703592,0,0,1
0,59,14,0,153,4.549608,4.477392,0,1,1
0,50,12,0,39,0.999999,3.329001,0,0,0
1,79,12,1,22,0.19602,1.58598,0,1,0
1,40,15,0,50,6.51375,4.73625,0,0,1
0,19,14,0,19,0.346104,3.149896,1,0,0
1,77,16,1,15,0.6288,1.7712,0,0,0
0,52,15,0,121,4.13336,2.64264,0,1,0
0,47,15,0,62,1.365984,3.656016,0,0,1
1,57,10,0,62,1.1036,5.0964,0,0,0
0,63,11,0,33,0.19536,5.08464,1,1,1
0,56,17,0,219,5.2122,10.1178,0,0,0
1,31,15,0,32,3.179808,2.676192,1,1,1
0,49,19,0,150,5.61105,11.03895,1,0,1
1,28,15,0,28,1.19574,0.84826,1,0,0
0,43,16,0,39,1.913418,2.064582,1,0,1
0,56,15,0,82,0.80688,12.64112,0,1,1
1,64,14,0,68,1.740732,9.071268,0,0,1
0,71,12,0,124,4.197648,7.334352,0,1,1
1,23,17,0,34,1.114384,1.197616,1,1,1
0,33,20,0,55,0.3553,0.7447,0,1,1
0,32,16,0,36,0.472752,4.351248,1,1,1
1,28,11,0,25,0.272,2.928,0,1,1
0,71,12,1,12,0.753984,0.590016,1,1,0
0,58,16,0,133,7.075467,20.455533,1,0,0
0,46,8,0,37,1.42524,1.23876,0,0,1
0,52,12,0,34,0.211616,0.332384,0,1,0
1,38,14,0,29,0.8091,0.9309,0,1,1
1,54,11,0,61,4.738846,6.180154,0,0,1
1,34,18,0,31,1.040732,2.338268,1,1,1
0,60,14,0,34,0.981444,2.486556,1,0,0
1,24,17,0,34,3.488944,3.379056,1,0,0
1,38,14,0,31,0.663586,1.723414,0,1,1
1,75,13,0,29,2.033016,1.968984,0,0,0
1,30,15,0,18,1.057536,0.886464,1,0,1
1,56,13,0,67,0.72896,1.95104,0,0,1
1,28,19,0,53,0.867875,5.757125,1,0,0
0,63,12,0,87,1.124475,3.660525,0,0,0
0,29,10,0,33,3.238092,1.645908,1,0,0
1,44,19,0,41,3.330225,8.354775,1,0,1
0,48,12,0,88,2.089472,7.766528,0,1,1
1,33,22,0,33,1.32066,0.95634,0,1,0
0,44,16,0,24,0.60816,1.07184,1,1,1
1,24,13,0,20,0.26462,1.75538,1,0,0
0,51,17,0,49,1.354164,8.249836,0,1,1
0,33,15,0,30,1.44144,3.17856,0,0,1
0,49,12,0,38,1.435336,1.452664,1,0,1
1,19,14,0,43,2.15516,5.54184,1,0,0
1,29,16,0,46,0.5382,0.8418,0,1,0
0,26,20,0,41,7.994098,2.911902,1,0,1
0,46,19,0,70,1.71584,2.76416,0,0,0
1,48,16,0,95,2.14149,7.54851,0,0,0
0,30,18,0,74,5.365,5.365,1,1,1
0,61,14,1,9,0.07263,0.19737,0,1,0
0,22,15,0,15,0.37485,1.15515,1,0,1
0,27,13,0,43,0.901968,2.366032,1,1,1
1,32,12,0,36,0.19584,2.86416,0,1,1
1,21,13,0,21,0.039249,0.401751,1,1,1
0,77,21,1,9,0.208656,0.412344,0,1,1
0,20,14,0,25,0.2232,0.1768,0,0,0
1,62,14,0,283,24.580248,19.001752,1,0,1
0,71,16,1,11,0.176726,0.142274,0,0,1
0,56,12,0,78,0.28314,4.00686,0,0,0
0,30,15,0,40,2.8896,3.9904,1,0,0
0,35,20,0,30,0.6864,2.6136,1,0,0
1,79,16,1,10,0.30135,1.74865,0,0,0
0,40,16,0,28,1.404928,1.731072,1,1,0
0,47,17,0,55,0.19118,4.15382,0,1,0
1,66,21,0,28,1.252524,1.351476,0,1,0
0,40,14,0,44,3.924668,4.479332,1,1,0
0,42,12,0,30,1.43736,1.95264,0,1,1
1,36,21,0,31,1.095168,4.608832,1,0,1
0,35,16,0,19,0.316008,0.709992,0,0,1
0,51,8,0,100,4.968,16.632,0,1,1
0,62,16,1,16,0.191296,1.760704,0,1,1
0,45,13,0,26,0.98176,0.68224,0,0,0
1,65,17,1,13,0.474721,0.214279,0,1,1
1,66,13,0,51,1.487772,1.878228,0,0,1
0,57,12,0,99,2.580039,9.200961,0,1,1
0,54,22,0,642,11.251692,18.280308,0,1,1
0,66,8,0,55,0.8118,2.4882,0,1,1
1,71,14,1,10,0.39732,0.44268,0,0,1
1,33,13,0,52,3.522012,7.449988,1,1,1
1,31,18,0,31,0.53568,1.32432,0,0,1
0,50,17,0,103,13.192137,27.904863,1,0,0
1,61,22,0,58,5.831784,2.694216,0,0,1
1,52,14,0,80,1.1264,7.6736,0,1,1
1,71,12,0,31,0.630385,0.888615,0,0,1
1,51,15,0,59,6.49531,6.36669,1,0,1
0,18,8,0,16,0.69264,0.49136,1,0,1
1,39,17,0,42,0.84084,11.17116,1,1,1
0,46,18,0,30,0.3255,1.7745,1,0,1
1,64,15,0,46,4.157664,8.216336,1,0,1
0,70,7,1,12,0.090984,0.113016,0,1,0
1,55,18,0,217,0.849555,5.443445,0,1,1
1,21,14,0,20,1.35564,3.38436,1,0,0
1,50,15,0,69,1.2144,4.8576,0,1,1
0,46,9,0,23,0.147798,2.750202,1,1,0
0,44,11,0,34,1.867008,1.668992,0,1,1
0,23,9,0,24,0.025632,0.262368,0,1,0
1,77,10,0,131,3.376656,6.055344,0,0,1
1,33,16,0,35,0.24395,0.35105,0,1,0
0,42,18,0,48,1.184736,2.751264,0,1,1
0,26,9,0,20,0.79248,2.32752,1,1,1
1,58,17,0,50,2.5986,8.0514,0,1,0
1,25,15,0,32,0.368896,1.039104,0,1,1
1,36,15,0,19,0.164274,0.253726,1,0,1
1,53,14,0,18,0.220374,2.641626,0,1,1
0,40,17,0,60,4.56,4.56,1,0,0
0,62,18,0,65,2.67241,5.25759,0,0,1
1,63,12,0,52,2.3478,8.5722,0,1,1
0,35,14,0,32,0.060544,1.315456,0,0,1
0,51,21,0,46,11.935574,4.946426,1,0,1
0,49,14,0,103,1.3596,3.7904,0,1,1
1,54,11,0,49,7.22358,9.97542,1,1,1
1,18,13,0,21,0.17955,0.76545,1,1,1
1,57,18,1,35,0.461125,2.513875,0,1,0
0,20,15,0,28,1.016064,1.671936,1,0,0
1,60,15,0,69,1.680426,3.977574,1,1,1
0,32,18,0,69,1.367718,2.289282,1,1,1
0,31,16,0,60,0.61728,0.34272,0,1,1
0,18,13,0,14,0.68523,0.22477,1,0,1
1,44,21,0,106,2.45973,1.67427,0,1,1
0,72,11,0,42,3.012324,1.565676,0,0,1
1,41,20,0,184,3.580456,7.643544,0,0,1
0,71,19,1,12,0.030276,1.013724,0,1,1
1,27,16,0,46,4.11861,1.72339,1,1,1
1,78,9,1,35,0.14651,0.76349,0,0,0
0,22,17,0,15,1.22202,1.56798,1,0,1
0,35,20,0,235,0.57105,3.65895,0,1,1
1,47,11,0,22,1.2144,1.3156,0,0,1
0,61,15,1,12,1.035252,0.752748,0,1,1
0,41,9,0,21,0.890715,0.894285,0,1,1
0,77,10,1,23,0.830484,4.597516,0,1,1
0,51,10,0,26,0.24128,0.51272,0,1,0
0,43,13,0,33,0.247962,0.181038,0,1,0
1,70,13,1,49,5.118834,1.643166,0,1,1
1,34,14,0,37,0.075887,0.183113,0,1,1
0,31,14,0,38,2.069024,4.238976,1,1,0
0,40,12,0,63,3.078054,3.347946,0,0,1
1,69,9,1,13,0.482365,1.870635,0,0,0
1,55,10,0,41,0.39975,2.26525,0,1,1
0,21,10,0,20,0.76638,0.29362,1,0,0
1,58,17,1,21,0.713748,1.722252,1,0,0
1,25,17,0,44,2.11816,4.26184,1,1,1
1,19,13,0,14,0.852012,1.205988,1,0,0
0,67,13,0,46,0.516166,1.737834,0,1,1
0,61,18,1,9,0.24102,0.34398,0,0,0
0,53,15,0,47,3.073424,2.660576,1,0,1
0,55,20,0,63,8.194725,5.350275,1,0,1
1,25,17,0,46,4.43118,8.67882,1,0,0
0,33,19,0,48,1.35936,1.47264,0,0,1
1,21,12,0,14,0.28525,1.46475,1,0,1
1,21,13,0,17,0.945217,0.601783,0,0,1
0,77,9,1,19,0.36708,1.91292,0,1,1
0,21,13,0,19,1.082221,0.874779,1,0,1
0,26,17,0,25,0.80925,0.81575,1,1,1
1,53,15,0,28,2.748872,4.447128,1,0,1
1,35,10,0,26,0.119028,0.972972,0,0,0
1,20,10,0,24,0.336384,0.239616,0,1,1
0,24,18,0,28,0.009184,1.138816,0,0,0
0,18,11,0,19,0.338542,2.530458,1,0,0
1,72,17,0,41,0.851488,2.756512,0,0,1
0,21,16,0,16,0.0848,0.3152,0,0,1
1,31,12,0,42,1.375164,7.612836,1,1,1
0,33,15,0,76,0.768056,3.943944,0,1,1
0,49,18,0,197,14.25886,22.77714,1,1,0
1,29,15,0,86,6.570916,6.415084,1,1,1
1,47,15,0,76,9.924232,6.643768,1,0,1
1,35,16,0,41,1.137996,3.290004,0,1,1
0,26,14,0,32,1.144896,1.703104,0,1,0
1,69,21,1,12,0.220032,0.163968,0,1,1
1,33,14,0,23,0.311489,0.355511,0,1,0
0,44,12,0,41,2.21728,4.34272,0,0,1
0,75,17,1,10,0.178,1.822,0,0,1
0,40,17,0,39,1.969968,4.894032,1,1,0
1,62,17,0,89,0.895607,1.685393,0,0,1
0,23,16,0,20,1.86296,3.97704,1,1,0
0,51,17,0,138,1.430784,7.401216,0,1,1
1,61,20,0,115,6.85078,5.33922,0,0,1
1,30,20,0,45,4.0716,12.8934,1,0,1
0,75,16,0,23,1.726656,2.965344,0,1,1
0,67,17,0,103,9.938367,12.000633,1,1,1
1,19,14,0,19,0.407531,4.171469,1,1,1
1,38,10,0,25,0.5375,0.7125,0,0,0
1,20,15,0,28,0.875336,1.868664,1,1,1
1,47,18,0,90,3.366,16.434,1,0,0
0,36,15,0,55,1.48665,1.42835,0,1,1
0,29,17,0,16,0.521472,1.270528,1,0,1
0,51,16,0,90,4.06404,5.47596,0,1,1
0,65,18,0,36,3.770712,3.357288,1,1,0
1,78,11,1,23,0.304704,1.351296,0,0,0
1,67,16,1,20,0.31416,0.52584,0,0,0
1,30,15,0,30,3.87396,5.30604,1,0,1
0,36,18,0,122,25.504222,17.073778,1,0,0
0,47,20,0,94,6.463534,6.038466,0,0,0
0,42,10,0,57,8.398551,3.970449,1,1,1
0,21,16,0,20,0.88208,2.09792,1,1,1
0,30,21,0,25,0.3555,3.5945,0,0,1
0,18,13,0,16,1.366944,1.417056,0,0,1
1,29,14,0,18,0.228906,0.257094,1,1,0
1,57,19,0,77,12.499872,8.059128,1,0,0
0,51,15,0,181,9.80658,6.48342,1,0,1
0,28,18,0,124,3.380736,14.227264,1,1,0
0,20,15,0,31,1.474174,2.183826,0,0,1
0,30,17,0,25,0.11055,1.56445,0,0,0
1,72,9,0,35,2.47163,2.21837,0,1,1
0,70,12,0,91,7.998354,7.562646,0,0,0
0,20,15,0,18,0.864756,0.971244,1,0,1
0,60,21,0,158,7.66379,9.55821,0,0,0
1,51,22,0,78,1.315392,1.180608,0,0,1
0,20,14,0,21,0.252882,0.314118,1,1,1
1,20,15,0,31,1.200909,2.240091,1,0,0
1,77,17,1,35,2.191,4.809,0,1,1
0,33,13,0,29,2.588308,3.559692,1,0,1
0,76,10,1,20,0.8508,0.3492,0,1,1
1,25,20,0,39,1.562964,5.145036,0,0,0
0,74,8,0,48,3.26592,1.77408,0,1,0
0,31,15,0,20,0.20468,2.17532,0,0,0
1,19,14,0,21,0.38556,1.04244,1,1,0
0,49,14,0,86,3.805844,1.182156,0,0,1
1,25,17,0,16,0.352512,0.799488,1,1,0
1,72,15,0,35,0.714,2.856,0,0,0
0,30,11,0,30,0.42918,0.95082,0,0,0
0,18,13,0,15,0.900405,1.904595,1,0,0
0,22,11,0,17,0.283968,0.804032,1,0,0
0,63,9,0,31,2.4211,4.3989,0,0,0
0,46,21,0,32,0.180224,1.227776,0,0,1
1,60,17,0,26,0.367952,1.218048,0,0,1
1,43,20,0,23,1.932966,1.241034,1,1,1
0,22,10,0,16,0.491904,2.196096,1,1,1
0,45,17,0,58,1.85571,0.75429,0,0,1
0,58,15,0,149,11.50578,8.16222,0,0,0
1,63,18,1,36,2.896344,0.919656,0,0,0
0,25,20,0,94,2.697988,7.924012,1,0,1
1,19,14,0,22,0.480216,0.641784,0,1,0
1,36,17,0,69,2.317848,2.926152,0,0,1
1,65,12,1,11,0.04312,0.49588,0,0,0
0,40,10,0,59,0.770599,1.412401,0,0,0
1,65,11,1,11,0.420926,0.162074,0,1,1
1,63,8,0,66,0.809028,0.972972,0,0,1
0,55,12,0,60,0.90036,1.55964,0,1,1
1,43,16,0,89,5.093648,4.874352,1,0,0
0,45,20,0,65,1.28427,3.52573,0,0,1
1,52,13,0,248,5.275208,16.796792,0,1,1
1,64,19,0,279,15.36732,34.85268,1,1,1
0,24,19,0,26,1.796028,2.727972,1,0,0
0,22,16,0,24,1.12464,1.51536,1,0,0
0,20,12,0,15,0.154875,0.730125,0,1,1
1,32,19,0,30,0.5064,0.6936,1,1,1
1,73,14,0,72,5.625216,5.318784,0,0,0
1,59,19,0,55,0.87912,1.10088,0,0,1
0,19,14,0,17,0.198101,0.532899,1,0,1
0,42,14,0,39,0.092547,0.726453,0,0,1
1,30,16,0,63,1.476216,2.177784,0,0,1
1,25,10,0,22,2.176944,3.279056,1,1,1
1,38,21,0,37,1.874494,3.527506,1,0,0
0,64,13,0,113,8.04108,5.51892,0,0,1
0,25,15,0,43,2.179068,2.249932,1,1,0
0,24,13,0,15,0.23562,1.02438,1,1,1
1,53,20,0,368,2.8336,53.8384,1,0,1
1,31,15,0,93,1.38384,2.33616,0,1,1
1,19,14,0,16,0.332928,0.483072,1,0,0
1,51,17,0,315,9.43299,5.05701,0,1,1
0,70,14,0,128,1.299456,7.916544,0,1,1
1,26,19,0,46,5.490468,2.375532,1,1,0
0,18,13,0,23,1.1385,2.3115,1,1,1
0,28,18,0,21,0.958188,1.603812,1,1,0
1,33,9,0,23,0.891917,2.719083,1,0,1
0,45,17,0,190,1.9019,11.3981,1,1,1
1,29,15,0,45,0.412335,1.792665,0,0,0
0,48,11,0,41,0.308853,3.012147,0,0,0
1,65,15,0,66,3.907464,1.504536,0,1,1
0,39,14,0,49,1.684032,3.019968,0,1,0
0,41,11,0,52,3.833024,3.238976,0,1,0
1,28,16,0,56,5.490744,3.525256,1,0,1
1,58,19,0,146,7.019826,6.558174,1,0,1
1,76,18,0,27,1.104894,3.161106,0,0,0
0,36,10,0,38,0.48108,0.27892,0,1,0
1,79,21,1,9,0.465516,0.740484,0,0,0
1,26,17,0,20,0.1776,1.4224,1,0,1
0,70,13,0,34,0.96237,10.35963,0,1,0
0,71,17,1,11,0.255816,0.371184,0,1,1
1,28,17,0,19,0.591584,0.472416,1,0,0
0,68,10,1,9,0.30438,0.55062,0,0,0
1,56,12,0,79,2.23412,3.29588,0,0,0
0,28,15,0,18,0.787176,1.300824,0,1,0
0,25,12,0,19,0.252624,0.659376,1,0,0
1,63,17,0,64,2.865408,5.006592,0,1,1
1,27,15,0,24,1.028928,1.179072,1,1,0
0,33,16,0,42,2.314074,2.683926,1,0,1
0,72,15,1,18,1.03626,0.78174,1,0,0
0,46,15,0,48,1.153632,1.774368,0,1,1
0,25,17,0,50,1.9074,4.6926,1,0,1
1,55,13,0,114,2.267004,11.640996,0,1,1
1,55,21,0,68,2.889048,2.074952,0,1,0
1,63,21,0,254,3.637026,7.284974,0,1,1
0,28,9,0,18,0.742968,0.481032,1,1,1
0,51,19,0,68,1.153008,1.294992,0,0,0
1,40,19,0,31,0.205654,1.716346,1,1,0
0,54,12,0,245,3.85385,31.18115,0,1,1
0,73,16,0,93,2.264178,4.617822,0,1,1
1,29,16,0,60,0.2208,0.2592,0,1,1
0,58,19,0,397,14.664386,14.316614,1,1,1
1,68,14,1,9,0.377496,1.386504,0,0,0
1,66,9,1,10,0.19019,0.57981,0,0,1
0,36,20,0,40,0.68432,2.95568,0,1,1
1,62,13,0,182,28.84882,18.83518,1,0,1
0,34,15,0,44,1.386,1.694,1,0,1
0,67,6,1,12,0.375552,0.392448,0,1,1
1,25,20,0,40,1.18944,2.17056,1,1,1
1,44,14,0,74,1.854144,5.249856,0,0,1
0,19,14,0,18,0.74664,1.44936,1,1,1
1,18,13,0,20,0.50736,2.51264,1,0,1
1,53,18,0,77,0.586124,2.801876,0,0,1
0,55,17,0,27,0.240462,1.730538,1,0,0
0,26,12,0,28,0.99176,0.96824,0,1,1
1,31,17,0,25,2.139,2.461,1,1,0
0,33,19,0,102,0.4743,1.0557,0,1,1
0,76,14,1,10,0.12062,0.61938,0,1,1
1,25,17,0,25,0.55125,0.67375,1,1,1
0,65,11,0,102,4.436388,2.295612,0,1,0
1,59,10,0,135,3.41712,4.14288,0,0,0
1,38,19,0,17,0.009384,0.092616,0,1,1
1,52,20,0,26,0.71643,0.71357,0,1,1
0,25,17,0,13,0.378898,0.388102,0,0,1
1,30,14,0,30,0.79572,1.48428,1,0,1
0,60,16,0,72,3.183624,7.832376,1,1,0
1,37,17,0,37,0.662226,3.555774,1,1,0
0,76,8,1,9,0.178101,0.514899,0,1,1
0,35,16,0,41,2.608256,9.035744,1,1,1
0,73,9,0,35,0.257355,1.737645,0,1,1
0,69,13,1,91,1.925196,1.987804,0,1,1
0,50,9,0,23,1.213664,1.914336,1,0,1
1,41,10,0,18,0.09315,1.14885,0,0,0
0,18,13,0,18,0.020034,0.357966,1,0,1
0,25,16,0,25,1.1853,1.5147,1,1,1
0,63,15,0,47,0.140859,3.666141,0,0,1
1,51,16,0,203,12.374068,27.413932,1,1,1
0,51,17,0,36,0.816192,7.031808,1,0,1
1,20,15,0,35,0.29498,1.42002,1,1,1
1,28,10,0,25,0.08775,2.16225,0,1,1
1,43,9,0,42,1.426824,1.765176,1,0,0
0,18,13,0,12,0.059904,0.708096,1,0,1
0,25,17,0,17,0.261324,1.166676,1,1,1
0,27,21,0,23,0.731929,2.051071,1,1,0
0,71,12,1,12,0.171756,0.296244,0,0,1
0,42,12,0,29,4.348608,3.307392,1,0,0
0,22,12,0,19,0.469908,1.582092,0,0,1
0,58,15,0,42,1.200192,0.773808,0,1,0
1,47,12,0,76,2.434432,6.077568,0,0,0
0,46,14,0,113,3.358134,5.455866,0,0,1
0,23,15,0,31,2.417132,0.713868,1,0,0
0,45,19,0,107,2.074944,8.732056,0,1,1
0,27,12,0,21,0.430353,1.018647,0,1,1
0,47,21,0,122,2.806976,1.097024,0,1,1
1,19,12,0,18,2.013444,1.694556,1,1,1
1,23,14,0,16,1.01712,1.59088,1,0,0
0,47,16,0,64,2.11008,4.60992,1,1,1
1,30,14,0,34,0.93993,2.35807,1,1,1
0,22,17,0,25,2.7336,4.0664,1,1,0
1,51,17,0,70,6.5856,6.8544,1,0,1
0,65,13,0,142,9.858492,9.027508,0,1,1
1,54,15,0,112,3.383296,3.784704,0,1,1
0,37,14,0,27,1.029375,2.345625,0,1,0
0,27,14,0,28,0.177184,0.214816,0,1,1
1,22,9,0,29,0.065366,0.340634,1,0,0
1,67,13,0,70,0.34048,0.98952,0,0,1
0,38,19,0,41,2.572504,4.971496,1,0,1
0,18,9,0,15,0.251505,0.963495,1,1,0
1,61,12,0,246,2.72322,17.44878,0,1,1
1,49,13,0,71,2.135964,5.603036,0,1,0
1,48,21,0,165,15.8466,24.5784,1,1,1
0,37,12,0,42,0.9387,5.3193,1,0,1
1,51,18,0,27,0.533466,1.464534,0,1,1
1,63,11,0,304,34.719232,15.744768,1,0,1
0,25,20,0,52,5.792228,2.891772,1,0,1
1,35,14,0,72,0.619344,1.828656,0,0,1
0,47,16,0,45,0.24354,1.60146,0,1,1
1,42,16,0,20,0.51612,1.52388,0,0,1
0,46,17,0,75,2.1321,3.0429,0,0,1
1,21,16,0,31,0.785478,1.756522,1,0,1
0,50,13,0,119,1.268302,7.418698,0,1,0
0,23,16,0,15,0.080325,1.494675,1,0,0
1,37,16,0,46,2.277782,5.496218,1,1,0
0,49,12,0,59,0.309986,4.056014,0,1,1
1,25,18,0,33,2.91291,3.09309,1,0,1
1,53,18,0,84,7.645176,5.290824,0,1,1
0,60,19,0,52,0.215072,2.072928,0,1,1
1,39,15,0,23,1.041141,3.351859,1,0,1
1,21,14,0,20,0.4515,3.0485,1,1,0
1,73,11,1,9,0.324522,1.853478,0,0,0
1,73,7,1,26,0.372008,1.525992,0,0,1
0,52,21,0,82,2.31322,3.01678,0,1,1
1,79,18,1,17,0.187561,0.815439,0,0,1
0,55,11,0,82,1.040744,0.517256,0,0,1
1,60,17,0,69,5.20812,5.00388,0,0,1
0,32,21,0,69,12.4752,3.1188,1,0,1
1,31,18,0,33,0.820743,1.720257,1,1,1
1,39,9,0,20,1.00036,0.77964,0,0,0
1,21,9,0,18,0.64296,0.20304,1,1,1
1,78,18,1,17,0.394128,0.557872,0,0,1
1,56,17,0,34,1.596912,3.571088,0,0,1
1,69,10,0,26,1.773486,1.944514,0,0,0
1,22,12,0,32,0.20944,2.25456,1,1,0
1,48,13,0,67,0.222574,0.514426,0,1,1
1,19,14,0,16,1.086512,0.657488,0,1,1
0,36,17,0,41,0.830496,1.137504,0,1,1
0,39,19,0,92,3.02588,7.09412,0,0,1
1,40,13,0,61,5.51562,7.90438,1,1,1
1,29,15,0,27,0.603126,3.527874,1,0,1
0,48,11,0,31,0.522288,3.104712,0,1,1
1,67,9,0,61,0.119682,0.978318,0,0,1
1,51,16,0,38,0.189924,1.748076,0,1,1
0,42,17,0,62,3.54888,0.91512,1,0,1
0,41,15,0,66,7.1577,2.7423,1,1,1
0,28,8,0,26,0.237718,0.828282,0,1,1
1,45,12,0,32,1.204224,3.499776,1,0,1
0,74,17,1,231,1.308384,9.779616,0,1,1
1,22,17,0,17,0.067201,1.071799,1,0,1
